cluster	model	profile_type	orthogroup	signif_level	signif_fdr	coefficient	pval	species	locus_tag	Length	egg_Description	KO	KO_definition	deepsig_feature	deepsig_start	deepsig_end
cluster_40	speciation	speciation	OG0000753	Yes	No	0.209151847338273	0.0313655832221375	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-229025-1.1	94	NA	NA	NA	Chain	1	94
cluster_40	speciation	speciation	OG0000753	Yes	No	0.209151847338273	0.0313655832221375	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-229025-1.2	96	NA	NA	NA	Chain	1	96
cluster_40	speciation	speciation	OG0000753	Yes	No	0.209151847338273	0.0313655832221375	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-229025-1.3	71	NA	NA	NA	Signal peptide	1	19
cluster_40	speciation	speciation	OG0000753	Yes	No	0.209151847338273	0.0313655832221375	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-241723-1.1	382	NA	K24498;K16353;K05088;K06777;K05695	sortilin-related receptor;protein sidekick;proto-oncogene tyrosine-protein kinase ROS [EC:2.7.10.1];receptor-type tyrosine-protein phosphatase delta [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase F [EC:3.1.3.48]	Signal peptide	1	20
cluster_40	speciation	speciation	OG0000753	Yes	No	0.209151847338273	0.0313655832221375	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-28919-1.1	126	NA	K05088	proto-oncogene tyrosine-protein kinase ROS [EC:2.7.10.1]	Chain	1	126
cluster_40	speciation	speciation	OG0000753	Yes	No	0.209151847338273	0.0313655832221375	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-28919-1.2	79	NA	NA	NA	Chain	1	79
cluster_40	speciation	speciation	OG0000753	Yes	No	0.209151847338273	0.0313655832221375	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-30741-1.1	495	NA	K05695;K16353;K16910;K06777;K19636	receptor-type tyrosine-protein phosphatase F [EC:3.1.3.48];protein sidekick;receptor-type tyrosine-protein phosphatase Q [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase delta [EC:3.1.3.48];usherin	Signal peptide	1	18
cluster_40	speciation	speciation	OG0000753	Yes	No	0.209151847338273	0.0313655832221375	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-59408-1.1	654	NA	K05695;K18034;K16910;K19636;K06756	receptor-type tyrosine-protein phosphatase F [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase H [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase Q [EC:3.1.3.48];usherin;neuronal cell adhesion molecule	Signal peptide	1	15
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-1125-1.5	385	NA	K23221;K06639;K09427	nuclear apoptosis-inducing factor 1;cell division cycle 14 [EC:3.1.3.16 3.1.3.48];Adh transcription factor 1	Chain	1	385
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-123536-1.1	173	NA	K23221	nuclear apoptosis-inducing factor 1	Chain	1	173
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-12930-1.3	210	NA	NA	NA	Chain	1	210
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-152881-1.4	97	NA	NA	NA	Chain	1	97
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-162501-1.1	188	Myb/SANT-like DNA-binding domain	K23221;K07057	nuclear apoptosis-inducing factor 1;N4-bis(aminopropyl)spermidine synthase [EC:2.5.1.128]	Chain	1	188
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-163972-1.1	159	NA	K23221	nuclear apoptosis-inducing factor 1	Chain	1	159
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-170940-1.1	150	NA	NA	NA	Chain	1	150
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-177466-1.1	254	NA	K23221;K23203;K16307;K19687	nuclear apoptosis-inducing factor 1;THAP domain-containing protein 1/3;serine/threonine-protein kinase MRCK [EC:2.7.11.1];antitoxin VapB	Chain	1	254
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-18387-1.1	329	Immunoglobulin domain	K24496;K17341;K06756;K25874;K20245	nephron;hemicentin;neuronal cell adhesion molecule;Kirrel/Neph family protein;brother of ihog	Chain	1	329
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-19775-1.3	155	NA	K23221	nuclear apoptosis-inducing factor 1	Chain	1	155
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-21817-1.2	143	NA	K23221;K25464	nuclear apoptosis-inducing factor 1;secretoglobin family 1A (uteroglobin)	Chain	1	143
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-223984-1.2	126	NA	NA	NA	Chain	1	126
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-225454-1.2	135	NA	NA	NA	Chain	1	135
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-22726-1.1	251	NA	K12038	tripartite motif family-like protein 1	Chain	1	251
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-22785-1.2	122	NA	K23221;K25464	nuclear apoptosis-inducing factor 1;secretoglobin family 1A (uteroglobin)	Chain	1	122
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-22785-1.4	107	NA	K23221	nuclear apoptosis-inducing factor 1	Chain	1	107
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-242871-1.1	227	NA	K23221	nuclear apoptosis-inducing factor 1	Chain	1	227
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-245188-1.1	140	NA	K18208	renalase [EC:1.6.3.5]	Chain	1	140
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-256165-1.3	325	NA	K23221	nuclear apoptosis-inducing factor 1	Chain	1	325
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-27636-1.2	166	identical protein binding	K23221	nuclear apoptosis-inducing factor 1	Chain	1	166
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-59116-1.1	150	NA	NA	NA	Chain	1	150
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-60040-1.1	97	NA	NA	NA	Chain	1	97
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-6227-1.1	172	NA	K23087;K03909;K23620;K23621;K23640	tissue factor pathway inhibitor 2;tissue factor pathway inhibitor;protein AMBP;WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein;WAP four-disulfide core domain protein 6	Chain	1	172
cluster_40	speciation	speciation	OG0000385	Yes	No	0.250678150199537	0.0076388674116425	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-73861-1.1	352	Myb SANT-like DNA-binding domain containing 3	K23221;K06083	nuclear apoptosis-inducing factor 1;WAS protein family, member 3	Chain	1	352
cluster_40	speciation	speciation	OG0002628	Yes	No	0.32383076615461	0.0349187363722547	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-20507-1.1	74	NA	NA	NA	Chain	1	74
cluster_40	speciation	speciation	OG0002628	Yes	No	0.32383076615461	0.0349187363722547	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-226124-1.1	402	Fibronectin 1a	K16910;K24498;K05695;K05698;K06777	receptor-type tyrosine-protein phosphatase Q [EC:3.1.3.48];sortilin-related receptor;receptor-type tyrosine-protein phosphatase F [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase eta [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase delta [EC:3.1.3.48]	Chain	1	402
cluster_40	speciation	speciation	OG0002628	Yes	No	0.32383076615461	0.0349187363722547	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-231504-1.1	211	NA	K16910;K05698;K18034;K06756;K05694	receptor-type tyrosine-protein phosphatase Q [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase eta [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase H [EC:3.1.3.48];neuronal cell adhesion molecule;receptor-type tyrosine-protein phosphatase beta [EC:3.1.3.48]	Chain	1	211
cluster_40	speciation	speciation	OG0002628	Yes	No	0.32383076615461	0.0349187363722547	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-23159-1.1	625	NA	K05695;K16910;K06777;K16353;K19599	receptor-type tyrosine-protein phosphatase F [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase Q [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase delta [EC:3.1.3.48];protein sidekick;cytokine receptor domeless	Chain	1	625
cluster_40	speciation	speciation	OG0002628	Yes	No	0.32383076615461	0.0349187363722547	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-23159-1.2	191	NA	K25992	Poxviridae mRNA-capping enzyme regulatory subunit	Chain	1	191
cluster_40	speciation	speciation	OG0002628	Yes	No	0.32383076615461	0.0349187363722547	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-30976-1.1	251	NA	K16910;K19599;K05695;K06777;K24498	receptor-type tyrosine-protein phosphatase Q [EC:3.1.3.48];cytokine receptor domeless;receptor-type tyrosine-protein phosphatase F [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase delta [EC:3.1.3.48];sortilin-related receptor	Chain	1	251
cluster_40	speciation	speciation	OG0002628	Yes	No	0.32383076615461	0.0349187363722547	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-30976-1.2	278	NA	K16910;K05695;K16353;K22657;K24496	receptor-type tyrosine-protein phosphatase Q [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase F [EC:3.1.3.48];protein sidekick;immunoglobulin superfamily DCC subclass member 4;nephron	Chain	1	278
cluster_40	speciation	speciation	OG0002628	Yes	No	0.32383076615461	0.0349187363722547	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-39516-1.1	283	NA	K05698;K05694;K06252;K16910;K18034	receptor-type tyrosine-protein phosphatase eta [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase beta [EC:3.1.3.48];tenascin;receptor-type tyrosine-protein phosphatase Q [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase H [EC:3.1.3.48]	Chain	1	283
cluster_40	speciation	speciation	OG0002628	Yes	No	0.32383076615461	0.0349187363722547	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-43650-1.1	515	NA	K05694;K16910;K06252;K18034;K05698	receptor-type tyrosine-protein phosphatase beta [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase Q [EC:3.1.3.48];tenascin;receptor-type tyrosine-protein phosphatase H [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase eta [EC:3.1.3.48]	Chain	1	515
cluster_40	speciation	speciation	OG0002628	Yes	No	0.32383076615461	0.0349187363722547	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-84282-1.1	390	NA	K16910;K18034;K05695;K06756;K05694	receptor-type tyrosine-protein phosphatase Q [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase H [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase F [EC:3.1.3.48];neuronal cell adhesion molecule;receptor-type tyrosine-protein phosphatase beta [EC:3.1.3.48]	Chain	1	390
cluster_40	speciation	speciation	OG0002628	Yes	No	0.32383076615461	0.0349187363722547	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-88667-1.1	208	NA	K16910;K05698;K05694;K05695;K06252	receptor-type tyrosine-protein phosphatase Q [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase eta [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase beta [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase F [EC:3.1.3.48];tenascin	Chain	1	208
cluster_40	speciation	speciation	OG0002628	Yes	No	0.32383076615461	0.0349187363722547	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-95928-1.1	252	NA	K16910;K05694;K18034;K06252;K05698	receptor-type tyrosine-protein phosphatase Q [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase beta [EC:3.1.3.48];receptor-type tyrosine-protein phosphatase H [EC:3.1.3.48];tenascin;receptor-type tyrosine-protein phosphatase eta [EC:3.1.3.48]	Chain	1	252
cluster_40	speciation	speciation	OG0008888	Yes	No	1.69892816977934	0.02653231183926	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-49261-1.1	115	NA	NA	NA	Chain	1	115
cluster_40	speciation	speciation	OG0007774	Yes	No	1.82861681642183	0.0269441728371553	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-20267-1.2	747	NA	NA	NA	Chain	1	747
cluster_40	speciation	speciation	OG0009965	Yes	No	2.07529929816772	0.0393234292187254	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-100929-1.2	156	NA	K23087;K23624;K23421;K23422;K03909	tissue factor pathway inhibitor 2;papilin;Kunitz-type protease inhibitor 2;Kunitz-type protease inhibitor 3;tissue factor pathway inhibitor	Signal peptide	1	21
cluster_40	speciation	speciation	OG0011284	Yes	No	2.2452960364937	0.0435514105107372	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-142600-1.1	96	NA	NA	NA	Chain	1	96
cluster_40	speciation	speciation	OG0009361	Yes & Top 5% Coef.	No	2.44013508842485	0.0262550982014735	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-172195-1.8	564	synthetase	K01904;K10526;K00666;K25775;K01897	4-coumarate--CoA ligase [EC:6.2.1.12];OPC-8:0 CoA ligase 1 [EC:6.2.1.-];fatty-acyl-CoA synthase [EC:6.2.1.-];steroid-24-oyl-CoA synthetase [EC:6.2.1.-];long-chain acyl-CoA synthetase [EC:6.2.1.3]	Chain	1	564
cluster_40	speciation	speciation	OG0009361	Yes & Top 5% Coef.	No	2.44013508842485	0.0262550982014735	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-186904-1.2	535	Activates fatty acids by binding to coenzyme A	K01904;K00666;K10526;K25775;K01897	4-coumarate--CoA ligase [EC:6.2.1.12];fatty-acyl-CoA synthase [EC:6.2.1.-];OPC-8:0 CoA ligase 1 [EC:6.2.1.-];steroid-24-oyl-CoA synthetase [EC:6.2.1.-];long-chain acyl-CoA synthetase [EC:6.2.1.3]	Chain	1	535
cluster_44	speciation	speciation	OG0009290	Yes	No	1.1490430581116	0.0340393660478994	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-12607-1.1	85	NA	K17523;K17524	chitinase-3-like protein 1/2;chitinase 3-like 3/4	Chain	1	85
cluster_44	speciation	speciation	OG0009290	Yes	No	1.1490430581116	0.0340393660478994	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-64366-1.1	114	NA	K17523	chitinase-3-like protein 1/2	Chain	1	114
cluster_44	speciation	speciation	OG0009290	Yes	No	1.1490430581116	0.0340393660478994	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-78996-1.1	221	NA	K17523;K17524;K06528	chitinase-3-like protein 1/2;chitinase 3-like 3/4;lysosomal-associated membrane protein 1/2	Chain	1	221
cluster_44	speciation	speciation	OG0011321	Yes	No	1.96702354706491	0.0296610340020836	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-103104-1.1	392	NA	K24775;K06665;K00916;K12735;K04942	WW domain-binding protein 1;general transcriptional corepressor CYC8;CTD kinase subunit alpha [EC:2.7.11.22 2.7.11.23];peptidyl-prolyl cis-trans isomerase-like 4 [EC:5.2.1.8];potassium intermediate/small conductance calcium-activated channel subfamily N member 1	Chain	1	392
cluster_44	speciation	speciation	OG0009575	Yes	No	2.56925948674695	0.0159638422955823	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-122814-1.1	88	NA	K13285	invasin B	Signal peptide	1	23
cluster_44	speciation	speciation	OG0009575	Yes	No	2.56925948674695	0.0159638422955823	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-30784-1.2	486	NA	K22018;K05038;K08622;K09534;K22017	mucin-3/12/17;solute carrier family 6 (neurotransmitter transporter, glycine) member 5/9;a disintegrin and metalloproteinase with thrombospondin motifs 7 [EC:3.4.24.-];DnaJ homolog subfamily C member 14;mucin-4	Signal peptide	1	26
cluster_44	speciation	speciation	OG0015609	Yes	No	2.66429622140507	0.0263737536627292	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-103880-1.4	95	NA	K22241	biogenesis of lysosome-related organelles complex 1 subunit SNN1	Chain	1	95
cluster_44	speciation	speciation	OG0013839	Yes & Top 5% Coef.	No	2.95158927649737	0.0101115365269286	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-78458-1.2	277	NA	K22873;K04218;K04214;K04285;K04204	protein trapped in endoderm-1;somatostatin receptor 2;kappa-type opioid receptor;melatonin receptor type 1A;neuropeptide Y receptor type 1	Chain	1	277
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-106626-1.2	362	Sulfotransferase	K01016;K01015;K01025;K16949;K11822	estrone sulfotransferase [EC:2.8.2.4];alcohol sulfotransferase [EC:2.8.2.2];sulfotransferase [EC:2.8.2.-];amine sulfotransferase [EC:2.8.2.3];bile-salt sulfotransferase [EC:2.8.2.14]	Chain	1	362
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-106626-1.3	214	Ricin-type beta-trefoil	K01016;K01015;K01025;K11822;K16949	estrone sulfotransferase [EC:2.8.2.4];alcohol sulfotransferase [EC:2.8.2.2];sulfotransferase [EC:2.8.2.-];bile-salt sulfotransferase [EC:2.8.2.14];amine sulfotransferase [EC:2.8.2.3]	Chain	1	214
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-107002-1.1	1456	negative regulation of mRNA polyadenylation	K23038;K01016;K01015;K01025;K16949	zinc finger CCCH domain-containing protein 14;estrone sulfotransferase [EC:2.8.2.4];alcohol sulfotransferase [EC:2.8.2.2];sulfotransferase [EC:2.8.2.-];amine sulfotransferase [EC:2.8.2.3]	Chain	1	1456
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-13245-1.1	325	Sulfotransferase domain	K01025;K01016;K01015;K01014;K16949	sulfotransferase [EC:2.8.2.-];estrone sulfotransferase [EC:2.8.2.4];alcohol sulfotransferase [EC:2.8.2.2];aryl sulfotransferase [EC:2.8.2.1];amine sulfotransferase [EC:2.8.2.3]	Chain	1	325
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-13798-1.1	317	Belongs to the sulfotransferase 1 family	K01016;K01025;K01015;K01014;K16949	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];alcohol sulfotransferase [EC:2.8.2.2];aryl sulfotransferase [EC:2.8.2.1];amine sulfotransferase [EC:2.8.2.3]	Chain	1	317
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-13798-1.2	166	Ricin-type beta-trefoil	K01016;K01015;K01025;K11822;K16949	estrone sulfotransferase [EC:2.8.2.4];alcohol sulfotransferase [EC:2.8.2.2];sulfotransferase [EC:2.8.2.-];bile-salt sulfotransferase [EC:2.8.2.14];amine sulfotransferase [EC:2.8.2.3]	Chain	1	166
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-152602-1.2	319	NA	K01016;K01025;K01014;K01015;K11822	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];alcohol sulfotransferase [EC:2.8.2.2];bile-salt sulfotransferase [EC:2.8.2.14]	Chain	1	319
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-152937-1.2	319	NA	K01016;K01014;K01025;K01015;K11822	estrone sulfotransferase [EC:2.8.2.4];aryl sulfotransferase [EC:2.8.2.1];sulfotransferase [EC:2.8.2.-];alcohol sulfotransferase [EC:2.8.2.2];bile-salt sulfotransferase [EC:2.8.2.14]	Chain	1	319
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-175590-1.1	319	amine sulfotransferase activity	K01015;K01016;K16949;K01025;K11822	alcohol sulfotransferase [EC:2.8.2.2];estrone sulfotransferase [EC:2.8.2.4];amine sulfotransferase [EC:2.8.2.3];sulfotransferase [EC:2.8.2.-];bile-salt sulfotransferase [EC:2.8.2.14]	Chain	1	319
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-20389-1.2	319	Sulfotransferase domain	K01016;K01025;K01015;K01014;K16949	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];alcohol sulfotransferase [EC:2.8.2.2];aryl sulfotransferase [EC:2.8.2.1];amine sulfotransferase [EC:2.8.2.3]	Chain	1	319
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-213603-1.3	318	Sulfotransferase domain	K01016;K01015;K16949;K01025;K01014	estrone sulfotransferase [EC:2.8.2.4];alcohol sulfotransferase [EC:2.8.2.2];amine sulfotransferase [EC:2.8.2.3];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1]	Chain	1	318
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-224459-1.2	317	Belongs to the sulfotransferase 1 family	K01016;K01025;K01014;K01015;K16949	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];alcohol sulfotransferase [EC:2.8.2.2];amine sulfotransferase [EC:2.8.2.3]	Chain	1	317
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-23339-1.2	215	Sulfotransferase domain	K01016;K01014;K01025;K01015;K11822	estrone sulfotransferase [EC:2.8.2.4];aryl sulfotransferase [EC:2.8.2.1];sulfotransferase [EC:2.8.2.-];alcohol sulfotransferase [EC:2.8.2.2];bile-salt sulfotransferase [EC:2.8.2.14]	Chain	1	215
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-24167-1.1	316	Bile salt sulfotransferase-like	K01025;K01016;K01014;K16949;K01015	sulfotransferase [EC:2.8.2.-];estrone sulfotransferase [EC:2.8.2.4];aryl sulfotransferase [EC:2.8.2.1];amine sulfotransferase [EC:2.8.2.3];alcohol sulfotransferase [EC:2.8.2.2]	Chain	1	316
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-24168-1.2	325	sulfotransferase activity	K01016;K01014;K01025;K16949;K01015	estrone sulfotransferase [EC:2.8.2.4];aryl sulfotransferase [EC:2.8.2.1];sulfotransferase [EC:2.8.2.-];amine sulfotransferase [EC:2.8.2.3];alcohol sulfotransferase [EC:2.8.2.2]	Chain	1	325
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-246274-1.1	224	Sulfotransferase domain	K01016;K01025;K01014;K01015;K22523	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];alcohol sulfotransferase [EC:2.8.2.2];sulfotransferase 6B1 [EC:2.8.2.-]	Chain	1	224
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-249564-1.1	319	Sulfotransferase domain	K01016;K01025;K01014;K01015;K16949	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];alcohol sulfotransferase [EC:2.8.2.2];amine sulfotransferase [EC:2.8.2.3]	Chain	1	319
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-249564-1.2	320	NA	K01016;K01025;K01014;K01015;K16949	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];aryl sulfotransferase [EC:2.8.2.1];alcohol sulfotransferase [EC:2.8.2.2];amine sulfotransferase [EC:2.8.2.3]	Chain	1	320
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-249565-1.1	335	Sulfotransferase domain	K01025;K01016;K01014;K01015;K11822	sulfotransferase [EC:2.8.2.-];estrone sulfotransferase [EC:2.8.2.4];aryl sulfotransferase [EC:2.8.2.1];alcohol sulfotransferase [EC:2.8.2.2];bile-salt sulfotransferase [EC:2.8.2.14]	Chain	1	335
cluster_46	speciation	speciation	OG0000258	Yes	No	0.161852420838025	0.0078993307363747	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-32149-1.1	370	Sulfotransferase family cytosolic 2B member 1-like	K01016;K01025;K01015;K11822;K16949	estrone sulfotransferase [EC:2.8.2.4];sulfotransferase [EC:2.8.2.-];alcohol sulfotransferase [EC:2.8.2.2];bile-salt sulfotransferase [EC:2.8.2.14];amine sulfotransferase [EC:2.8.2.3]	Chain	1	370
