cluster	model	profile_type	orthogroup	signif_level	signif_fdr	coefficient	pval	species	locus_tag	Length	egg_Description	KO	KO_definition	deepsig_feature	deepsig_start	deepsig_end
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-26229-1.2	246	Plant transposon protein	K23222;K24924;K07481;K07492;K08526	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family;putative transposase;retinoid X receptor gamma	Chain	1	246
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-26559-1.3	203	disease resistance protein	K23222;K24924;K07481	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family	Chain	1	203
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-28683-1.2	75	DDE superfamily endonuclease	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	75
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-32025-1.2	56	NA	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	56
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-38790-1.1	111	nuclease activity	K23222;K24321;K25319;K24320;K24323	nuclease HARBI1 [EC:3.1.-.-];New World clade B/D arenavirus glycoprotein;Old World arenavirus glycoprotein GP2;Old World arenavirus glycoprotein;New World clade C arenavirus glycoprotein	Chain	1	111
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Amblyomma-americanum	Amblyomma-americanum_evm.model.contig-48605-1.1	173	Plant transposon protein	K23222;K07481;K24924	nuclease HARBI1 [EC:3.1.-.-];transposase, IS5 family;receptor-associated protein of the synapse	Chain	1	173
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050022688.2	350	nuclease HARBI1	K23222;K07481;K24924	nuclease HARBI1 [EC:3.1.-.-];transposase, IS5 family;receptor-associated protein of the synapse	Chain	1	350
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050027951.1	352	DDE superfamily endonuclease	K23222;K24924;K07481;K00104	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family;glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	Chain	1	352
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050028297.1	344	nuclease HARBI1	K23222;K07481;K24924	nuclease HARBI1 [EC:3.1.-.-];transposase, IS5 family;receptor-associated protein of the synapse	Chain	1	344
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050030415.1	315	NA	K23222;K07481;K24924	nuclease HARBI1 [EC:3.1.-.-];transposase, IS5 family;receptor-associated protein of the synapse	Chain	1	315
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050031665.1	173	NA	K23222;K24924;K14854	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;ribosome assembly protein 3	Chain	1	173
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050033036.2	238	nuclease activity	K23222;K24924;K07481	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family	Chain	1	238
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050033047.2	393	nuclease activity	K23222;K24924	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse	Chain	1	393
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050033518.2	194	NA	K23222;K24924;K07481	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family	Chain	1	194
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050035669.2	212	DDE superfamily endonuclease	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	212
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050036101.1	249	nuclease activity	K23222;K24924	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse	Chain	1	249
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050038379.1	336	nuclease activity	K23222;K24924;K22206	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;XRE family transcriptional regulator, thiamine biosynthesis regulator	Chain	1	336
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050042529.2	227	nuclease activity	K23222;K24924;K07481;K07492	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family;putative transposase	Chain	1	227
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050042601.1	217	DDE superfamily endonuclease	K23222;K13559	nuclease HARBI1 [EC:3.1.-.-];[BtrI acyl-carrier protein]--L-glutamate ligase [EC:6.2.1.39]	Signal peptide	1	19
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050042697.1	236	Plant transposon protein	K23222;K24924;K21861	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;KSHV protein ORF35	Chain	1	236
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050043234.2	393	NA	K23222;K24924;K15186	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;ELL-associated factor	Signal peptide	1	18
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050043585.1	241	DDE superfamily endonuclease	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	241
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050043589.2	424	nuclease activity	K23222;K24924;K07481;K07492	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family;putative transposase	Chain	1	424
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050043592.1	191	NA	K23222	nuclease HARBI1 [EC:3.1.-.-]	Signal peptide	1	34
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050043593.1	263	nuclease HARBI1	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	263
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050043753.1	299	DDE superfamily endonuclease	K23222;K24924;K21861	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;KSHV protein ORF35	Chain	1	299
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-050046526.2	247	nuclease activity	K23222;K24924	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse	Chain	1	247
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054917164.1	395	DDE superfamily endonuclease	K23222;K24924;K03944;K14763;K08871	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;NADH dehydrogenase (ubiquinone) flavoprotein 3;H/ACA ribonucleoprotein complex non-core subunit NAF1;bromodomain-containing protein 2	Chain	1	395
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054918162.1	362	DDE superfamily endonuclease	K23222;K24924;K07481	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family	Chain	1	362
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054918576.1	203	Plant transposon protein	K23222;K24924;K07481	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family	Chain	1	203
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054918586.1	221	DDE superfamily endonuclease	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	221
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054919436.1	318	DDE superfamily endonuclease	K23222;K24924;K07481	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family	Chain	1	318
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054919806.1	238	NA	K23222;K24924;K07481;K07492	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family;putative transposase	Chain	1	238
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054919808.1	386	nuclease HARBI1	K23222;K07481;K24924	nuclease HARBI1 [EC:3.1.-.-];transposase, IS5 family;receptor-associated protein of the synapse	Chain	1	386
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054919824.1	185	nuclease activity	K23222;K24924;K07481	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family	Chain	1	185
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054921015.1	290	Plant transposon protein	K23222;K24924	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse	Chain	1	290
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054921190.1	400	DDE superfamily endonuclease	K23222;K07481;K24924	nuclease HARBI1 [EC:3.1.-.-];transposase, IS5 family;receptor-associated protein of the synapse	Chain	1	400
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054921420.1	470	DDE superfamily endonuclease	K23222;K24924;K11721;K11244;K14763	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;bromodomain-containing protein 3;cell wall integrity and stress response component;H/ACA ribonucleoprotein complex non-core subunit NAF1	Chain	1	470
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054921457.1	171	nuclease activity	K23222;K24924	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse	Chain	1	171
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054922141.1	170	DDE superfamily endonuclease	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	170
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054922296.1	229	DDE superfamily endonuclease	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	229
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054922305.1	419	DDE superfamily endonuclease	K23222;K07481;K24924	nuclease HARBI1 [EC:3.1.-.-];transposase, IS5 family;receptor-associated protein of the synapse	Chain	1	419
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054922935.1	272	DDE superfamily endonuclease	K23222;K24924;K25677;K10193	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;pectin-derived oligosaccharide transport system permease protein;oligogalacturonide transport system permease protein	Chain	1	272
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054923056.1	387	nuclease activity	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	387
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054923178.1	139	Plant transposon protein	K23222;K24924;K22394	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;flavin reductase (NADH) subunit 2 [EC:1.5.1.36]	Chain	1	139
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054923189.1	251	nuclease activity	K23222;K24924	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse	Chain	1	251
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054923577.1	361	nuclease HARBI1	K23222;K24924;K07481	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family	Chain	1	361
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054924944.1	447	Plant transposon protein	K23222;K24924;K07481	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family	Chain	1	447
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054926052.1	237	DDE superfamily endonuclease	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	237
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054926305.1	112	Plant transposon protein	K23222;K07481;K24924	nuclease HARBI1 [EC:3.1.-.-];transposase, IS5 family;receptor-associated protein of the synapse	Chain	1	112
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054927843.1	235	Plant transposon protein	K23222;K07481;K24924	nuclease HARBI1 [EC:3.1.-.-];transposase, IS5 family;receptor-associated protein of the synapse	Chain	1	235
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054928234.1	331	nuclease activity	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	331
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054929014.1	212	nuclease activity	K23222;K24924;K07481;K07492	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family;putative transposase	Chain	1	212
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054929210.1	374	Plant transposon protein	K23222;K24924	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse	Chain	1	374
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054929586.1	266	DDE superfamily endonuclease	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	266
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054929610.1	215	DDE superfamily endonuclease	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	215
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054930966.1	382	Plant transposon protein	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	382
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054931574.1	225	NA	K23222;K24924;K07481	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family	Chain	1	225
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054932343.1	177	DDE superfamily endonuclease	K23222;K03402;K21173	nuclease HARBI1 [EC:3.1.-.-];transcriptional regulator of arginine metabolism;methionine gamma-lyase	Chain	1	177
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054932378.1	334	Plant transposon protein	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	334
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054933966.1	223	NA	K23222;K24924;K07481	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family	Chain	1	223
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054934053.1	254	nuclease activity	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	254
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-andersoni	Dermacentor-andersoni_XP-054934389.1	196	NA	K23222;K24924;K07481	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family	Chain	1	196
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037555017.1	208	DDE superfamily endonuclease	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	208
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037557578.1	261	DDE superfamily endonuclease	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	261
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037560827.2	280	DDE superfamily endonuclease	K23222	nuclease HARBI1 [EC:3.1.-.-]	Signal peptide	1	20
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037561041.1	150	nuclease activity	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	150
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037561840.1	184	NA	K23222;K12460	nuclease HARBI1 [EC:3.1.-.-];ankyrin repeat-rich membrane spanning protein	Chain	1	184
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037564675.1	194	Plant transposon protein	K23222;K24924	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse	Chain	1	194
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037564939.1	254	DDE superfamily endonuclease	K23222;K08215	nuclease HARBI1 [EC:3.1.-.-];MFS transporter, OCT family, solute carrier family 22 (organic anion transporter), member 23	Chain	1	254
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037566217.1	225	DDE superfamily endonuclease	K23222;K10841	nuclease HARBI1 [EC:3.1.-.-];DNA excision repair protein ERCC-6	Signal peptide	1	20
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037567855.2	363	Plant transposon protein	K23222;K24924;K07481	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family	Signal peptide	1	20
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037572151.1	384	DDE superfamily endonuclease	K23222;K24924;K07481;K02196	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family;heme exporter protein D	Signal peptide	1	20
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037572345.1	302	nuclease HARBI1	K23222;K07481;K24924	nuclease HARBI1 [EC:3.1.-.-];transposase, IS5 family;receptor-associated protein of the synapse	Chain	1	302
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037574297.1	141	Plant transposon protein	K23222;K24924	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse	Chain	1	141
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037574308.2	157	nuclease activity	K23222;K24924	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse	Chain	1	157
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037576631.1	176	DDE superfamily endonuclease	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	176
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037576765.1	113	DDE superfamily endonuclease	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	113
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037576827.1	207	nuclease activity	K23222;K24924;K24774;K18491;K06083	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;formin-binding protein 4;homeobox protein ESX1;WAS protein family, member 3	Chain	1	207
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037577070.1	140	nuclease activity	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	140
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037579755.1	227	NA	K23222;K08206	nuclease HARBI1 [EC:3.1.-.-];MFS transporter, OCT family, solute carrier family 22 (organic anion/cation transporter), member 9/10/19/24/25	Chain	1	227
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037580317.1	308	NA	K23222;K24924;K07481	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;transposase, IS5 family	Chain	1	308
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037580351.1	261	nuclease activity	K23222;K24924;K25293	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;Enterovirus protease 2A [EC:3.4.22.29]	Chain	1	261
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-037582422.1	139	Plant transposon protein	K23222;K24924	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse	Chain	1	139
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-049511186.1	315	Plant transposon protein	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	315
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-049512895.1	139	NA	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	139
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-049514064.1	296	DDE superfamily endonuclease	K23222;K08215	nuclease HARBI1 [EC:3.1.-.-];MFS transporter, OCT family, solute carrier family 22 (organic anion transporter), member 23	Chain	1	296
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-049515434.1	428	NA	K23222;K24924	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse	Chain	1	428
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-049515597.1	190	NA	K23222;K06255	nuclease HARBI1 [EC:3.1.-.-];basement membrane-specific heparan sulfate proteoglycan core protein	Signal peptide	1	17
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-049516326.1	101	NA	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	101
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-049517400.1	377	nuclease HARBI1	K23222;K24924;K17487	nuclease HARBI1 [EC:3.1.-.-];receptor-associated protein of the synapse;7,8-dihydroneopterin 2',3'-cyclic phosphate phosphodiesterase [EC:3.1.4.56]	Chain	1	377
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-049517786.1	172	DDE superfamily endonuclease	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	172
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-049520491.1	405	nuclease HARBI1	K23222;K23468;K11676;K07481;K24924	nuclease HARBI1 [EC:3.1.-.-];calsequestrin 1;Ino eighty subunit 2;transposase, IS5 family;receptor-associated protein of the synapse	Chain	1	405
cluster_40	speciation	speciation	OG0000143	Yes	No	0.153383982313783	0.0336559682941925	Dermacentor-silvarum	Dermacentor-silvarum_XP-049522283.1	132	NA	K23222	nuclease HARBI1 [EC:3.1.-.-]	Chain	1	132
