X1,X2,leiden_cluster_id,infomap_cluster_id,walktrap6_cluster_id,walktrap4_cluster_id,walktrap2_cluster_id,protein_name,best_gos,second_best_gos
OG0004162,-3.92908241349925,1.9592147188267,2,50,274,446,3958,Pleiotrophin/Midkine C-terminal domain-containing protein,GO:0005576; GO:0008083; GO:0008201; GO:0048332 (34),GO:0008083 (8)
OG0004163,-3.24810149270762,-0.792071728221484,2,9,90,22,218,ATP-binding cassette sub- E member 1,GO:0003676; GO:0004523; GO:0005524 (43),NA
OG0004164,-7.03584816056956,0.6478527503094,50,383,201,38,136,Nicotinate-nucleotide pyrophosphorylase [carboxylating],GO:0004514; GO:0009435 (43),NA
OG0004165,-2.97685839730967,-0.948247460834094,2,9,90,171,3959,Malate dehydrogenase-like protein,GO:0016491 (43),NA
OG0004166,-3.09504367906321,-1.38225176762731,2,9,90,112,34,phosphoserine transaminase,GO:0004648; GO:0006564 (27),GO:0004648; GO:0005737; GO:0006564; GO:0030170 (16)
OG0004167,-2.82326771814097,-1.03169682454259,2,9,90,22,3960,None,GO:0004623; GO:0006644; GO:0016042; GO:0050482 (43),NA
OG0004168,2.54066465299856,2.96744224596827,38,205,535,868,3961,KASH domain-containing protein,GO:0005635; GO:0016020 (40),NA
OG0004169,-3.56333019334544,-0.861467985621996,2,9,90,22,76,RNA polymerase II-associated factor 1 homolog,GO:0000993; GO:0003682; GO:0006368; GO:0016570; GO:0016593 (32),GO:0006368; GO:0016570; GO:0016593 (9)
OG0004170,-3.90321447450388,3.06946322489589,2,224,12,406,3962,Pre-mRNA 3'-end-processing factor FIP1 (FIP1-like 1 protein),GO:0005847 (32),GO:0005634 (11)
OG0004171,-3.74824525911082,-1.06922176312596,2,9,90,22,203,Transcription factor BTF3,None,NA
OG0004172,-5.08629848558177,5.33390805292933,14,87,353,436,737,Transmembrane protein 47-like protein,GO:0016020 (43),NA
OG0004173,-4.02252962190379,0.163778038509778,2,5,81,212,121,None,None,NA
OG0004174,-6.22390415269602,1.91358056832164,3,7,95,158,3963,RING-type domain-containing protein,GO:0008270; GO:0016020 (43),NA
OG0004175,-5.92893316346873,-0.949723271838732,32,349,27,325,91,GRAM domain-containing protein,GO:0004497; GO:0005506; GO:0016020; GO:0016705; GO:0020037 (42),NA
OG0004176,0.650633553679098,-1.86448576878697,3,341,436,531,3964,Acetyl-CoA hydrolase,GO:0003986; GO:0006083; GO:0008775 (41),GO:0006083; GO:0008775 (2)
OG0004177,-2.37572600442637,0.553112478741102,2,21,11,8,38,39S ribosomal protein L38,GO:0005840 (43),NA
OG0004178,-2.53661539155711,1.14337488431542,2,21,11,8,616,IMP-GMP specific 5'-nucleotidase, putative,GO:0008253; GO:0046872; GO:0106411 (25),GO:0016787; GO:0046872 (18)
OG0004179,-2.75030591088999,1.00837827641576,2,21,11,8,158,P53 regulated pa26 nuclear protein sestrin, putative (Fragment) (Fragment) (p53 regulated pa26 nuclear protein sestrin, putative),GO:0005634; GO:0005737; GO:0016239; GO:0016684; GO:0070728; GO:0071233; GO:1901031; GO:1904262; GO:1990253 (27),GO:0005634; GO:0005737; GO:1901031; GO:1904262 (10)
OG0004180,-2.84771945077647,0.540490926989011,2,21,11,255,317,WD-repeat protein, putative (WD-repeat protein, putative (Fragment)),GO:0000422; GO:0005829; GO:0006497; GO:0019898; GO:0032266; GO:0034045; GO:0034497; GO:0044804; GO:0080025 (43),NA
OG0004181,-2.26458479959239,-0.283418325892993,2,9,90,22,256,Calcium-binding protein p22-like,GO:0005509 (43),NA
OG0004182,2.56816313665639,8.899478407391,16,46,189,411,331,UBC core domain-containing protein,None,NA
OG0004183,-4.94654657441844,5.23706051874965,2,98,512,708,3965,Tetratricopeptide repeat protein 36-like protein,None,NA
OG0004184,-2.93738629419077,-1.13422968815953,2,9,90,22,76,Zinc finger protein, putative,GO:0003924; GO:0004767; GO:0005525; GO:0005886; GO:0010008; GO:0032456 (32),GO:0003924; GO:0005525 (11)
OG0004185,-5.54926254350413,6.72796437311976,14,163,222,794,3966,None,None,NA
OG0004186,-1.03256668645609,5.54463955927699,21,96,52,58,3967,sulfiredoxin,GO:0005524; GO:0005737; GO:0032542; GO:0034599 (33),GO:0005524; GO:0032542 (10)
OG0004187,0.392988214905371,-0.28128555249364,10,147,26,578,388,Ubiquitin carboxyl-terminal hydrolase,GO:0004843; GO:0006511; GO:0008270; GO:0016579 (43),NA
OG0004188,-1.38246836263407,3.20313760805934,2,41,53,365,3968,UBC core domain-containing protein,None,NA
OG0004189,-3.37393714982737,-1.0650196356693,2,9,90,22,3969,Galactose-1-phosphate uridylyltransferase,GO:0008108; GO:0008270; GO:0033499 (43),NA
OG0004190,-3.98565914232005,-0.380678085795947,2,5,81,239,310,Large ribosomal subunit protein eL34 (60S ribosomal protein L34),GO:0003735; GO:0006412; GO:0016020; GO:0022625 (28),GO:0003735; GO:0005840; GO:0006412; GO:1990904 (15)
OG0004191,-2.77614929277171,1.15184389222472,2,21,11,255,224,Protein Dr1 (Down-regulator of transcription 1) (Negative cofactor 2-beta),GO:0000122; GO:0016251; GO:0016779; GO:0017025; GO:0017054; GO:0046982; GO:0051123 (25),GO:0000122; GO:0017054; GO:0046982; GO:0140223 (18)
OG0004192,-1.22589196759928,-0.5613677782932,2,66,373,77,244,Replication factor C, subunit RFC2, putative,GO:0003677; GO:0005524; GO:0005634; GO:0005663; GO:0006261; GO:0006281; GO:0016887 (26),GO:0003677; GO:0005524; GO:0006260; GO:0016887 (11)
OG0004193,-3.80370118219126,-0.992441205493517,2,9,90,22,16,Ribosomal protein L2, putative,GO:0003723; GO:0003735; GO:0005762; GO:0032543 (32),GO:0003735; GO:0005840; GO:0006412; GO:1990904 (9)
OG0004194,-3.05116488534678,-1.57975080441625,2,9,90,112,76,Ribosome maturation protein SBDS,GO:0042256 (42),GO:0042254 (1)
OG0004195,-1.34876610833872,-0.335431127063342,2,66,446,77,252,NEDD8-activating enzyme E1 catalytic subunit,GO:0005524; GO:0005634; GO:0005737; GO:0019781; GO:0045116 (25),GO:0005524; GO:0019781; GO:0045116 (18)
OG0004196,-4.86307766038645,-1.88609936665685,2,40,243,52,225,Replication factor C, subunit RFC2, putative,GO:0003677; GO:0003887; GO:0005524; GO:0005634; GO:0005663; GO:0006261; GO:0006281 (32),GO:0003677; GO:0005524; GO:0006260; GO:0016887 (11)
OG0004197,-1.66251625615824,3.51124951411097,2,41,53,146,3970,Large ribosomal subunit protein uL16m (39S ribosomal protein L16, mitochondrial),GO:0003735; GO:0005762; GO:0019843; GO:0032543 (26),GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:1990904 (17)
OG0004198,-1.55995704728831,3.40067598391383,2,41,53,66,3971,None,None,NA
OG0004199,-2.73947503167857,2.0321255641064,2,137,23,130,177,DNA/RNA-binding protein Kin17 WH-like domain-containing protein,GO:0003690; GO:0005634; GO:0006260; GO:0006974 (43),NA
OG0004200,-1.41731109220255,-0.57028963994176,2,66,197,189,647,None,None,NA
OG0004201,-2.47190167505015,1.05426557529777,2,21,11,255,239,Hexosyltransferase,GO:0030206; GO:0032580; GO:0047238 (18),GO:0008376; GO:0032580 (18)
OG0004202,-2.77167441446055,0.73923686314433,2,21,11,255,249,None,None,NA
OG0004203,1.41481731336843,2.21467337179988,2,21,11,8,94,Ig-like domain-containing protein,GO:0016020 (43),NA
OG0004204,-3.97919323045481,4.38837620783656,2,61,59,376,706,Small ribosomal subunit protein eS6 (40S ribosomal protein S6),GO:0003735; GO:0005840; GO:0006412; GO:1990904 (43),NA
OG0004205,0.803972939665427,-0.970002917758532,10,66,50,176,199,None,None,NA
OG0004206,-0.784708817784677,-0.388819484225817,2,66,197,189,3972,Thymidylate synthase,GO:0004799; GO:0006231; GO:0006235; GO:0032259 (26),GO:0004799; GO:0005739; GO:0005829; GO:0006231; GO:0006235; GO:0032259 (16)
OG0004207,-2.54317714769114,1.0224787339574,2,21,11,255,73,Protein inscuteable homologue C-terminal domain-containing protein,GO:0000132; GO:0008093; GO:0008356; GO:0009786; GO:0045176; GO:0045179 (31),GO:0008356 (10)
OG0004208,-0.572159250562082,-2.32378366421849,2,54,319,86,3973,None,None,NA
OG0004209,-0.976097842042337,5.65724513102382,21,96,52,58,668,Pre-rRNA-processing protein IPI3, putative,GO:0005656; GO:0006261; GO:0006364; GO:0097344 (43),NA
OG0004210,-2.84766103822459,2.58505985308497,17,195,421,519,3974,Protein phosphatase type 2C, putative,GO:0006470; GO:0016020; GO:0017018; GO:0046872 (32),GO:0004722; GO:0006470; GO:0016020; GO:0046872 (11)
OG0004211,-0.221420486752878,-0.109098820201464,2,11,2,90,3975,Methoprene-tolerant protein,GO:0003677; GO:0003700; GO:0005634; GO:0005667; GO:0005737; GO:0045944; GO:0046983 (31),GO:0003677; GO:0003700; GO:0005634; GO:0005667; GO:0005737 (12)
OG0004212,-2.23510791856516,1.28386554289668,2,21,11,255,381,None,None,NA
OG0004213,-3.24141313630808,-0.973353175632067,2,9,90,22,566,Mitochrondrial 2-oxoglutarate/malate carrier protein, putative,GO:0008272; GO:0015116; GO:0015117; GO:0015131; GO:0015140; GO:0015141; GO:0015297; GO:0015709; GO:0015729; GO:0016020; GO:0035435; GO:0071422; GO:0071423 (27),GO:0016020 (16)
OG0004214,-3.11427332956065,-1.09170535039098,2,427,90,22,624,None,None,NA
OG0004215,-3.44292833406199,-1.36333539914281,2,9,90,22,287,Nuclear pore complex protein Nup85,GO:0015031; GO:0017056; GO:0031080; GO:0031965; GO:0051028 (43),NA
OG0004216,3.4505750934435,-1.44112184476049,5,12,161,47,3976,None,None,NA
OG0004217,4.44498680036794,-2.9673748297611,7,16,332,119,3977,None,None,NA
OG0004218,-2.32977606851328,2.05242297221034,2,137,111,649,3978,Protein wntless,GO:0000139; GO:0005789; GO:0006886; GO:0010008; GO:0012505; GO:0016055; GO:0017147; GO:0042734; GO:0042995; GO:0045211; GO:0061355 (26),GO:0000139; GO:0005789; GO:0010008; GO:0016055; GO:0017147; GO:0042734; GO:0042995; GO:0045211 (17)
OG0004219,6.10586831968557,-5.52847292851598,8,381,444,711,3979,GDP/GTP exchange factor Sec2 N-terminal domain-containing protein,GO:0005085 (43),NA
OG0004220,-1.98980404931773,0.275257797726087,2,428,11,8,3980,None,None,NA
OG0004221,6.51340959470998,-5.05891993474156,31,269,24,1129,3981,None,None,NA
OG0004222,-3.39403249818553,-1.2687959952274,2,9,90,22,546,DNA replication licensing factor MCM7,GO:0000727; GO:0003678; GO:0003697; GO:0005524; GO:0005634; GO:0006268; GO:0006270; GO:0006271; GO:0007049; GO:0016787; GO:0042555 (27),GO:0003677; GO:0003678; GO:0005524; GO:0005634; GO:0006270; GO:0007049; GO:0016787; GO:0042555 (11)
OG0004223,-2.54242064553965,0.682691277750425,2,21,11,470,448,Leucine carboxyl methyltransferase 1,GO:0005829; GO:0006481; GO:0018423 (26),GO:0008168; GO:0032259 (17)
OG0004224,-3.66313793260325,-1.02947142552526,2,9,90,22,414,Metalloendopeptidase OMA1,GO:0004222; GO:0006508; GO:0046872 (43),NA
OG0004225,-2.51078273851145,1.1996536867699,2,21,11,470,224,Gamma-soluble NSF attachment protein-like protein,GO:0006886 (43),NA
OG0004226,-0.950372238938699,5.49846932459681,21,96,52,84,3982,U3 small nucleolar RNA-associated protein 14 homolog A,GO:0005730; GO:0006364; GO:0032040 (42),NA
OG0004227,-1.08969809610118,1.11036577988475,2,416,11,8,3983,C2H2-type domain-containing protein,None,NA
OG0004228,8.81887481611501,-4.06878283452184,44,389,38,874,900,Carboxypeptidase, putative,GO:0004181; GO:0005615; GO:0006518; GO:0008270; GO:0016485 (21),GO:0004181; GO:0006508; GO:0008270; GO:0016020 (15)
OG0004229,-3.03390528756846,0.64017817545741,22,182,471,44,3984,Mitochondrial inner membrane protease ATP23,GO:0004222; GO:0005739; GO:0033615; GO:0034982; GO:0046872 (31),GO:0004222; GO:0005856; GO:0006508; GO:0016012 (6)
OG0004230,-0.56518836814631,-1.66875818204076,2,54,319,86,3985,Docking protein, putative (Docking protein, putative (Fragment)),GO:0005737; GO:0005925; GO:0007155; GO:0007169; GO:0016477; GO:0090527 (43),NA
OG0004231,-4.36245014268626,2.04369995165675,2,50,274,37,829,Sorting nexin-29,GO:0035091 (37),GO:0005789; GO:0015031; GO:0035091 (6)
OG0004232,-1.23394312459696,5.51204535532802,21,96,144,286,3986,None,None,NA
OG0004233,-1.20685388643015,-0.220234064570971,2,66,373,77,3987,Dystrobrevin beta-like protein,GO:0007268; GO:0008270; GO:0016010; GO:0045202; GO:0046716; GO:0050804 (43),NA
OG0004234,9.16052863996755,-3.06635382603795,60,429,249,384,356,None,None,NA
OG0004235,-2.98948385316599,0.390897663124494,2,21,11,97,3988,None,None,NA
OG0004236,6.53306672971975,-0.314611463061877,13,197,40,251,3989,Polycomb protein SCMH1, putative (Polycomb protein SCMH1, putative (Fragment)),GO:0003682; GO:0005634; GO:0042393; GO:0045892 (32),GO:0005634; GO:0006355 (11)
OG0004237,-1.05173351365794,-0.400699524394579,2,66,197,176,3990,WD repeat-containing protein 70-like protein,None,NA
OG0004238,-2.14390017587412,1.23102417755931,2,21,11,8,97,General transcription factor IIH subunit,GO:0000439; GO:0005675; GO:0006289; GO:0006351; GO:0008270 (43),NA
OG0004239,-3.59592582780589,-0.90732040833623,2,45,90,186,3991,Small ribosomal subunit protein mS29,GO:0005761; GO:0006915; GO:0015935 (43),NA
OG0004240,-2.84661485749949,-2.78848054837377,47,119,74,337,3992,Methionine--tRNA ligase, mitochondrial,GO:0004825; GO:0005524; GO:0006431 (43),NA
OG0004241,-3.54187991220225,0.368740828522138,2,21,11,470,330,None,None,NA
OG0004242,-1.19132675725688,4.9746384339413,21,270,52,560,3993,Peptidyl-prolyl cis-trans isomerase (PPIase),GO:0000413; GO:0003755; GO:0006457 (22),GO:0000413; GO:0003755; GO:0006457; GO:0071013 (19)
OG0004243,-4.04917909700144,4.22725817728846,2,61,131,388,3994,(S)-3-amino-2-methylpropionate transaminase,GO:0003867; GO:0005739; GO:0009450; GO:0030170; GO:0034386; GO:0042135; GO:0047298 (17),GO:0009448; GO:0030170; GO:0034386; GO:0042135; GO:0047298 (17)
OG0004244,-2.33777405816783,-0.278202561847277,21,96,52,84,3995,Protein N-terminal asparagine amidohydrolase,GO:0008418 (43),NA
OG0004245,1.07078007858526,-1.92364981602819,3,192,239,46,3996,None,None,NA
OG0004246,-1.13695921499003,-0.341162113658495,2,66,197,176,3997,Protein SHQ1 homolog,GO:0000493; GO:0005654; GO:0005737; GO:0051082 (37),GO:0000493 (6)
OG0004247,-6.28795435029734,2.13496872950404,3,7,313,6,368,Palmitoyltransferase,GO:0016020; GO:0019706 (20),GO:0005783; GO:0005794; GO:0006612; GO:0016020; GO:0016491; GO:0018230; GO:0019706 (17)
OG0004248,-1.39087273675669,1.49261674452632,22,186,60,44,3998,Voltage-gated hydrogen channel 1 (Hydrogen voltage-gated channel 1),GO:0005886; GO:0030171 (43),NA
OG0004249,-3.32087566453684,0.248692722805433,2,139,11,13,276,None,None,NA
OG0004250,-2.37799503404368,-0.243239073268481,2,242,46,509,3999,Costars domain-containing protein,GO:0003779; GO:0035025 (43),NA
OG0004251,0.710095206911673,-0.135486034862109,10,243,426,307,4000,Probable imidazolonepropionase,GO:0005737; GO:0019556; GO:0019557; GO:0046872; GO:0050480 (34),GO:0005737; GO:0016812; GO:0019556; GO:0046872 (6)
OG0004252,-6.40261461335887,-0.691452054492541,30,150,121,344,4001,Replication factor C, subunit RFC3, putative,GO:0003677; GO:0003887; GO:0005634; GO:0005663; GO:0006261; GO:0006281 (40),GO:0003677; GO:0006260 (3)
OG0004253,-1.24356903630961,1.53385681081622,2,289,2,287,4002,Two pore calcium channel protein 1-like isoform X1,GO:0005261; GO:0005765; GO:0022832 (42),NA
OG0004254,2.60092304151784,8.91728922892421,16,46,189,411,548,Crossover junction endonuclease MUS81,GO:0000727; GO:0003677; GO:0005634; GO:0006308; GO:0008821; GO:0046872; GO:0048476 (22),GO:0000712; GO:0000727; GO:0003677; GO:0005634; GO:0006308; GO:0008821; GO:0031573; GO:0046872; GO:0048257; GO:0048476 (21)
OG0004255,-1.91621377069224,0.492416830547742,2,127,2,173,4003,RAS family protein, putative,GO:0003924; GO:0004767; GO:0005525; GO:0005802; GO:0016192; GO:0031985 (43),NA
OG0004256,-2.74105670053233,0.661220760830335,2,21,11,255,567,U3 snoRNP protein,GO:0000462; GO:0005634; GO:0016020; GO:0016192; GO:0030515 (42),GO:0000462; GO:0005634; GO:0030515 (1)
OG0004257,-2.89806630212534,-2.86045554112584,47,119,74,337,857,Mitoferrin-1 (Mitoferrin-2-like protein),GO:0016020 (43),NA
OG0004258,-2.73513199884165,0.248026581295423,2,184,11,248,4004,None,None,NA
OG0004259,-0.323758383576761,3.50892827082484,29,187,86,391,248,ATP-dependent (S)-NAD(P)H-hydrate dehydratase,GO:0005524; GO:0046496; GO:0047453 (25),GO:0005524; GO:0046496; GO:0047453; GO:0110051 (17)
OG0004260,-1.40856756765116,-0.734736351481982,2,242,197,8,4005,Palmitoyltransferase,GO:0000139; GO:0005576; GO:0005886; GO:0006887; GO:0016409; GO:0016491; GO:0018345; GO:0019706; GO:0044218; GO:0044231; GO:0090729 (24),GO:0005576; GO:0005886; GO:0006887; GO:0019706; GO:0044218; GO:0044231; GO:0090729 (11)
OG0004261,-1.73946573335398,-0.720021872035571,2,242,46,481,4006,Src substrate protein p85-like,None,NA
OG0004262,-0.0915428598569733,-2.98276713322789,2,111,317,807,4007,Ubiquitin protein ligase, putative (Ubiquitin protein ligase, putative (Fragment)),GO:0000209; GO:0005737; GO:0009966; GO:0016020; GO:0016874; GO:0043066; GO:0061630 (31),GO:0016020 (6)
OG0004263,-3.86689140397776,-1.61015513371617,2,9,90,22,440,Phosphatidate cytidylyltransferase,GO:0004605; GO:0005789; GO:0016024 (27),GO:0004605; GO:0016020; GO:0016024 (16)
OG0004264,-4.3417616089033,1.0507175548008,2,50,248,125,4008,PQ-loop repeat-containing protein, putative,GO:0005768; GO:0005802; GO:0005829; GO:0016020; GO:0042147; GO:0045332 (36),GO:0016020 (7)
OG0004265,-3.35158445436228,-1.21161487530858,2,9,90,22,113,None,None,NA
OG0004266,-3.57404257852305,4.16596743632167,2,50,274,37,4009,Agrin-like protein,GO:0005886; GO:0007213; GO:0008519; GO:0043113; GO:0043236; GO:0045202 (37),GO:0005886; GO:0007213; GO:0043113; GO:0043236; GO:0045202 (5)
OG0004267,-0.0938540597604615,2.63571545649379,22,77,218,765,4010,None,None,NA
OG0004268,-4.80374576646556,-3.42073538731725,2,42,198,616,4011,glutaminase,GO:0004359; GO:0005576; GO:0005886; GO:0006541; GO:0006887; GO:0044218; GO:0044231; GO:0090729 (26),GO:0004359; GO:0005576; GO:0005886; GO:0006537; GO:0006543; GO:0006887; GO:0044218; GO:0044231; GO:0090729 (17)
OG0004269,-2.28841592866648,-0.298777012340136,2,242,46,92,676,None,None,NA
OG0004270,-3.77227809030284,-3.13960650395543,2,9,90,22,263,None,None,NA
OG0004271,5.22534797590505,0.0490885691723151,37,377,39,1130,4012,None,None,NA
OG0004272,-2.19947483140696,1.0985169911763,2,21,11,8,612,Protein arginine N-methyltransferase,GO:0016274; GO:0018216 (43),NA
OG0004273,-0.219355722253214,-1.91983511876256,2,111,195,23,4013,Autophagy-related protein 13,GO:0000407; GO:0000423; GO:0005829; GO:0034497; GO:0034727; GO:1990316 (30),GO:0000045; GO:0000407; GO:1990316 (7)
OG0004274,-2.28914906579722,0.419236810692243,2,21,11,470,190,Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial (Glu-AdT subunit A),GO:0005524; GO:0005739; GO:0030956; GO:0032543; GO:0050567; GO:0070681 (32),GO:0005524; GO:0005739; GO:0016740; GO:0030956; GO:0032543; GO:0050567; GO:0070681 (9)
OG0004275,-0.800699075047861,-0.481814412585803,2,66,446,176,4014,Mannose-6-phosphate isomerase,GO:0004476; GO:0005829; GO:0005975; GO:0008270; GO:0009298 (27),GO:0004476; GO:0005975; GO:0008270; GO:0009298 (14)
OG0004276,-5.10731317598094,-0.563036231509753,32,430,491,1131,4015,Nudix hydrolase-like protein,GO:0016787 (43),NA
OG0004277,-1.99328138429392,-3.30899241398961,34,174,75,569,28,pyrroline-5-carboxylate reductase,GO:0004735; GO:0055129 (39),GO:0004735; GO:0006561 (4)
OG0004278,0.938648442442526,3.53958961535304,9,24,625,1132,4016,None,None,NA
OG0004280,6.74905727308523,-2.51923397015721,5,105,312,610,4017,None,None,NA
OG0004289,-2.87762262422312,-2.96626284550817,47,119,74,293,4018,Nuclear cap-binding protein subunit 2 (20 kDa nuclear cap-binding protein) (NCBP 20 kDa subunit) (CBP20),GO:0000339; GO:0000398; GO:0005634; GO:0005846; GO:0031047; GO:0045292 (25),GO:0000339; GO:0005634; GO:0005846; GO:0031047; GO:0045292 (17)
OG0004290,-6.38058044511546,2.12124094534724,3,7,544,6,65,None,None,NA
OG0004291,-1.74861421186198,3.49560186434596,2,41,258,31,4019,DDRGK domain-containing protein 1,GO:0016020 (42),NA
OG0004292,-2.57471420366038,0.826870711334638,2,21,11,255,224,RING-type E3 ubiquitin transferase,GO:0005783; GO:0006511; GO:0016020; GO:0016567; GO:0046872; GO:0060255; GO:0061630 (18),GO:0005783; GO:0006511; GO:0016020; GO:0016567; GO:0016874; GO:0032440; GO:0044390; GO:0046872; GO:0060255; GO:0061630; GO:0071712 (17)
OG0004293,-5.67555524904002,6.6326875405392,14,163,222,622,4020,RBR-type E3 ubiquitin transferase,GO:0000151; GO:0000209; GO:0005737; GO:0006511; GO:0008270; GO:0016874; GO:0031624; GO:0032436; GO:0061630 (33),GO:0004842; GO:0008270; GO:0016567; GO:0060255 (8)
OG0004294,-4.44505598146189,-2.52872636746556,2,132,251,840,4021,ATP-dependent RNA helicase,GO:0003723; GO:0003724; GO:0005524; GO:0005730; GO:0016787 (26),GO:0003723; GO:0003724; GO:0005524; GO:0016787; GO:0043229 (11)
OG0004295,-3.95558549958933,1.85283342171519,2,50,274,37,346,Calponin-like protein,None,NA
OG0004296,-2.29459597665537,0.694297941215925,2,21,11,8,38,CWF19-like protein 1,GO:0000398; GO:0061632; GO:0071014 (31),GO:0004057 (11)
OG0004297,-2.66364242631663,5.239397497662,4,8,334,480,4022,Cyclin,GO:0000079; GO:0016020; GO:0019901 (42),NA
OG0004298,2.5607144634081,8.94209715891688,16,46,189,411,4023,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6 (Complex I-B17) (NADH-ubiquinone oxidoreductase B17 subunit),GO:0005747; GO:0006120 (42),NA
OG0004299,-4.85413839418162,0.620786608942441,28,56,41,34,4024,None,None,NA
OG0004300,0.432307879145254,2.76112863589137,22,77,200,209,4025,Ubiquitin ligase Cop1, putative,GO:0016874; GO:0032440; GO:0043161; GO:0046872; GO:0060255; GO:0061630 (42),NA
OG0004301,-3.07199360925425,-1.22788336705358,2,9,90,112,34,Ferritin,GO:0004322; GO:0006826; GO:0006879; GO:0008199 (21),GO:0004322; GO:0005737; GO:0006826; GO:0006880; GO:0008198; GO:0008199 (14)
OG0004302,-1.45052065450419,-0.810543446055956,2,66,373,77,339,NADH dehydrogenase-like,GO:0016491; GO:0046872; GO:0051537 (20),GO:0005747; GO:0006120; GO:0016491; GO:0046872; GO:0051537 (16)
OG0004303,-6.00829507905711,2.36476394701808,3,7,95,6,390,Pre-mRNA-splicing factor 18 (PRP18 homolog),GO:0000350; GO:0005682; GO:0016607; GO:0046540; GO:0071021 (25),GO:0005681; GO:0006397; GO:0008380; GO:0016607 (17)
OG0004304,-6.49286367494334,2.15460154581874,3,7,544,6,9,General transcription factor IIH subunit 3 (General transcription factor IIH polypeptide 3),GO:0000439; GO:0003743; GO:0005675; GO:0006289; GO:0008353; GO:0046872 (26),GO:0000439; GO:0005675; GO:0006289; GO:0008353; GO:0046872 (16)
OG0004305,-2.87918164331187,3.33771416712611,17,311,459,109,4026,Molybdopterin synthase catalytic subunit,GO:0005829; GO:0006777; GO:0019008; GO:0030366 (41),GO:0003824; GO:0005525; GO:0006777 (1)
OG0004306,1.61392782133352,4.3889643864712,15,200,288,421,4027,C2 NT-type domain-containing protein,None,NA
OG0004307,-1.0685910185026,1.69831648636668,22,172,60,105,430,DnaJ sub C member 15 (Mitochondrial import inner membrane translocase subunit tim14-like protein),None,NA
OG0004308,-2.20729114610423,0.594880791195325,2,21,11,255,169,Syntaxin, putative,GO:0000149; GO:0005484; GO:0006886; GO:0006906; GO:0012505; GO:0031201; GO:0048278 (24),GO:0005484; GO:0006886; GO:0016020; GO:0016192 (14)
OG0004309,-1.51805486280192,3.3734454827389,2,41,53,365,4028,Transmembrane and coiled-coil domains protein, putative (Transmembrane and coiled-coil domains protein, putative (Fragment)),GO:0012505; GO:0016020 (30),GO:0016020 (12)
OG0004310,-5.52857925492991,6.7162565903744,14,163,222,794,4029,GDP-D-glucose phosphorylase 1,GO:0000166; GO:0005737; GO:0006006; GO:0016787; GO:0080048 (29),GO:0000166; GO:0005737; GO:0016787; GO:0080048 (11)
OG0004311,-6.3980188568281,0.655972661264829,2,272,421,340,4030,None,None,NA
OG0004312,-3.35799076158274,2.46016559172481,2,147,26,578,4031,None,None,NA
OG0004313,1.08977548282873,-1.93441942166478,3,341,58,309,4032,Fibroblast growth factor (FGF),GO:0001934; GO:0005104; GO:0005615; GO:0005737; GO:0008083; GO:0008284; GO:0008543; GO:0009887; GO:0010628; GO:0030154; GO:0030334 (42),NA
OG0004314,-4.2733326156782,1.20653312075942,2,50,274,37,364,JNK1/MAPK8-associated membrane protein-like,GO:0006986; GO:0016020 (42),NA
OG0004315,-2.63458325463999,1.9522145109257,17,195,421,519,4033,None,None,NA
OG0004316,-2.2473476131605,0.909148650058202,2,21,11,255,171,tRNA-splicing endonuclease subunit Sen2,GO:0000213; GO:0000214; GO:0003676; GO:0006388; GO:0016829 (31),GO:0000213; GO:0003676; GO:0005634; GO:0006388 (7)
OG0004317,-3.14131667215098,-1.18786957692296,2,9,90,22,546,40S ribosomal protein S16,GO:0003735; GO:0005840; GO:0006412; GO:1990904 (42),NA
OG0004318,-3.13673426706065,-0.837681679240771,2,9,90,22,137,None,None,NA
OG0004319,-2.30182101327647,0.462726207264356,2,21,11,255,73,Small ribosomal subunit protein mS39,GO:0005739; GO:0005840; GO:0006417; GO:0019843; GO:0032543; GO:0043024; GO:1990904 (42),NA
OG0004320,-2.80914499360789,-1.16883376073033,2,9,90,112,398,Cyclin-like domain-containing protein,GO:0005634; GO:0006357; GO:0016538 (42),NA
OG0004321,-3.85539104539622,2.43475589323848,2,137,111,130,4034,Serine hydrolase FSH domain-containing protein,None,NA
OG0004322,-2.29006506997813,0.903287084587507,2,44,11,8,498,Mitochondrial pyruvate carrier,GO:0005730; GO:0005743; GO:0006364; GO:0006850; GO:0032040 (35),GO:0005730; GO:0006364; GO:0032040 (7)
OG0004323,-3.38401939470042,-1.31056836079747,2,9,90,22,76,None,None,NA
OG0004324,-1.0510368545698,4.97121283579677,21,119,74,504,4035,Thiol-disulfide isomerase, putative,GO:0003756; GO:0012505; GO:0015036; GO:0016020 (42),NA
OG0004325,-0.960364957635294,-0.269038943759509,2,66,446,277,14,Vacuolar sorting protein VPS24, putative,GO:0000815; GO:0005771; GO:0015031; GO:0032509; GO:0045324 (23),GO:0007034 (19)
OG0004326,-4.43948318559397,2.93348989058345,2,224,12,406,117,Cardiolipin synthase (CMP-forming)-like protein,GO:0008654; GO:0016020; GO:0016780 (42),NA
