X1,X2,leiden_cluster_id,walktrap6_cluster_id,infomap_cluster_id,walktrap4_cluster_id,walktrap2_cluster_id,protein_name,best_gos,second_best_gos
OG0003964,-7.5516668946377,0.879188730180403,25,92,600,40,141,ER membrane protein complex subunit 7 beta-sandwich domain-containing protein,GO:0016020; GO:0030246 (38),GO:0016020 (6)
OG0003965,-0.1469034344784,-4.94578191751228,10,139,270,157,980,None,None,NA
OG0003966,-0.539134422027228,-3.95923587793098,10,258,515,425,537,RAB-9 and, putative,GO:0003924; GO:0004767; GO:0005525; GO:0005764; GO:0005770; GO:0008333; GO:0045335; GO:0090385 (32),GO:0003924; GO:0005525 (12)
OG0003967,1.33600755623663,-1.94798037523017,6,59,371,310,2816,None,None,NA
OG0003968,-7.18732515879786,1.65621730571999,59,80,471,87,209,Serine/threonine-protein kinase RIO1,GO:0004674; GO:0005524; GO:0005737; GO:0016310; GO:0016787; GO:0042254; GO:0046872 (21),GO:0004674; GO:0005524; GO:0005829; GO:0016310; GO:0016787; GO:0030490; GO:0030688; GO:0046872 (18)
OG0003969,-4.40196005412256,-0.729167194306711,16,9,613,40,1317,Intraflagellar transport protein 46 homolog,GO:0000502; GO:0005737; GO:0005856; GO:0005929; GO:0042073 (44),NA
OG0003970,-4.35062996455347,0.202480285227438,46,9,505,20,572,None,None,NA
OG0003971,0.361831745422723,-3.99317380899177,21,125,567,434,2817,Intraflagellar transport protein 52-like,GO:0031514 (44),NA
OG0003972,2.55944388202512,4.41029146200432,7,18,660,152,178,Ubiquitin protein ligase, putative,GO:0000209; GO:0005524; GO:0005634; GO:0006511; GO:0016874; GO:0061631 (34),GO:0005524; GO:0016740 (10)
OG0003973,-4.24678484507715,0.680237441122671,45,222,464,542,793,Eukaryotic peptide chain release factor subunit 1,GO:0002184; GO:0005829; GO:0016149; GO:0018444; GO:1990825 (38),GO:0003747; GO:0005737 (6)
OG0003974,-2.07532946177637,-0.0938583325742284,4,55,242,413,2818,Initiation factor 2 subunit, putative,GO:0003743; GO:0005851; GO:0006413; GO:0046523 (18),GO:0003743 (15)
OG0003975,3.02810079447115,-1.26625940316902,6,57,89,70,1063,Thioredoxin domain-containing protein,GO:0051920 (43),GO:0004601 (1)
OG0003976,0.241523584640862,-4.31673786157356,10,2,343,139,589,ATP synthase subunit O, mitochondrial (Oligomycin sensitivity conferral protein),GO:0000274; GO:0016787; GO:0042776; GO:0045261; GO:0046933 (35),GO:0005743; GO:0046933 (9)
OG0003978,-1.66484419413721,3.9632337380053,23,14,658,161,825,Ribosomal protein L7-like (Ribosomal protein, putative),GO:0000463; GO:0003723; GO:0003735; GO:0022625 (34),GO:0000463; GO:0003735; GO:0022625 (10)
OG0003979,-6.11715666361964,-0.527224750459055,50,50,595,39,1268,Ribosomal RNA-processing protein 4,GO:0000178; GO:0003723; GO:0005737; GO:0010468 (37),GO:0000178; GO:0003723; GO:0005737 (6)
OG0003980,-0.563470283233283,-3.90723869317756,10,258,515,425,537,P21-activated protein kinase-interacting protein 1-like,GO:0016301; GO:0016310 (44),NA
OG0003981,1.46339329174841,-0.140249462067942,2,197,62,228,1344,Glucosamine-6-phosphate isomerase,GO:0004342; GO:0005737; GO:0005975; GO:0006044; GO:0016853 (37),GO:0004342; GO:0005737; GO:0005975; GO:0006044 (7)
OG0003982,-2.41374222346461,-2.2563273620008,30,24,325,20,1133,Large ribosomal subunit protein P2 (60S acidic ribosomal protein P2),GO:0002182; GO:0003735; GO:0022625 (44),NA
OG0003983,4.4078251927265,-5.64127752298103,5,81,36,31,61,Tumor suppressor candidate 3-like isoform X1,GO:0005789 (44),NA
OG0003984,-3.69443766184962,0.1056036639811,50,130,518,125,256,Guanine nucleotide-binding protein, putative,GO:0004402; GO:0005669; GO:0006367 (34),GO:0005634 (10)
OG0003985,-3.95775620051539,-0.764576406419138,16,9,227,8,703,None,None,NA
OG0003986,-2.10682455607569,0.338125793993612,4,182,210,63,905,None,None,NA
OG0003988,-1.84291330882227,-1.32009884828315,30,19,168,27,635,MARVEL domain-containing protein,GO:0008021; GO:0016020 (44),NA
OG0003989,2.85713096550787,-2.73197338098274,6,131,115,121,299,Mannosyltransferase,GO:0000009; GO:0005789; GO:0006487; GO:0052917 (28),GO:0005789; GO:0006486; GO:0052917 (10)
OG0003990,-3.95913425990259,-1.3258561801313,23,9,576,205,1269,None,None,NA
OG0003991,-4.45185963221705,-1.59334823602424,16,9,431,21,48,None,None,NA
OG0003992,-3.70262877055323,-2.33317849153266,16,99,319,78,2819,None,GO:0016020 (44),NA
OG0003993,-1.64841858454859,8.19273450857415,16,165,303,402,881,None,None,NA
OG0003994,-3.83356443949854,-4.16112062448249,48,9,133,78,227,UDP-glucose 6-dehydrogenase,GO:0003979; GO:0005634; GO:0005829; GO:0006024; GO:0006065; GO:0051287 (24),GO:0003979; GO:0006065; GO:0051287 (11)
OG0003995,0.357639154709222,-1.07913300508247,6,9,146,78,111,WD repeat-containing and planar cell polarity effector protein fritz homolog,GO:0005737; GO:0005856; GO:0005886; GO:0005929; GO:0030030 (41),GO:0016020 (3)
OG0003996,-4.37258783885157,-1.59955427163825,16,25,431,21,48,Dynein light intermediate chain,GO:0000226; GO:0005524; GO:0005737; GO:0005868; GO:0005874; GO:0007018; GO:0045504 (26),GO:0005524; GO:0005737; GO:0005868; GO:0005874; GO:0007018 (18)
OG0003997,0.544321378982903,11.4965122032763,69,208,604,294,1354,None,None,NA
OG0003998,-1.21338049479639,-0.650072069108347,20,74,316,381,389,GDP-fucose protein O-fucosyltransferase 1,GO:0005783; GO:0006004; GO:0007219; GO:0046922 (44),NA
OG0003999,-3.96612850733912,-2.61530944818244,40,26,532,20,146,DNA primase large subunit,GO:0003677; GO:0005658; GO:0006269; GO:0006270; GO:0046872; GO:0051539 (26),GO:0003677; GO:0005658; GO:0006269; GO:0046872; GO:0051539 (18)
OG0004000,0.221198162353875,-1.48785278314338,6,7,326,7,574,Tyrosine--tRNA ligase,GO:0000049; GO:0004831; GO:0005524; GO:0005634; GO:0006437 (27),GO:0004831; GO:0005524; GO:0005737; GO:0006437 (14)
OG0004001,-4.85637632914698,3.70739367491021,14,204,284,293,841,None,None,NA
OG0004002,-4.3753244073025,1.84953829532876,33,101,661,14,154,ubiquitinyl hydrolase 1,GO:0004843; GO:0005509; GO:0005794; GO:0006511; GO:0016579 (44),NA
OG0004003,-5.91884676524317,0.0692341018320521,43,272,501,69,400,SNAP-25 (Synaptosome-associated protein) component of SNARE complex, putative,GO:0005484; GO:0005886; GO:0006887; GO:0016082; GO:0019905; GO:0031201; GO:0031629; GO:0098793 (44),NA
OG0004004,4.67400153569067,-5.87926647180305,5,175,162,59,709,Succinate-semialdehyde dehydrogenase,GO:0004777; GO:0005739; GO:0009450 (33),GO:0016620 (11)
OG0004005,-3.96862904139674,-4.4138037871717,48,118,509,132,1247,None,None,NA
OG0004006,-4.05834833689844,-1.13870760911689,16,5,533,187,334,mRNA-decapping enzyme, putative,GO:0000184; GO:0000290; GO:0000932; GO:0003723; GO:0005737; GO:0030145; GO:0047631; GO:0140933 (25),GO:0000184; GO:0000290; GO:0003723; GO:0005737; GO:0030145; GO:0140933 (17)
OG0004007,1.79352708748663,0.300980954229971,2,43,62,84,138,Probable cGMP 3',5'-cyclic phosphodiesterase subunit delta,GO:0005737; GO:0016787; GO:0050953 (29),GO:0005634; GO:0005737; GO:0050953 (15)
OG0004008,5.03789456776464,-5.5128609847425,5,140,403,59,724,Arylsulfatase, putative,GO:0004773 (31),GO:0008484; GO:0016020 (12)
OG0004009,0.896941265381219,-1.81008502954231,6,72,126,174,2820,Supervillin-like protein,GO:0051015 (38),NA
OG0004010,-6.8006378800503,0.102265982687612,37,33,577,124,220,Transmembrane anterior posterior transformation protein 1 homolog,GO:0016020; GO:0036064; GO:0045724 (31),GO:0016020 (13)
OG0004011,-4.24007574626124,-1.81938693040595,16,25,423,100,104,protein-serine/threonine phosphatase,GO:0005737; GO:0017018 (20),GO:0004722; GO:0005634; GO:0005829; GO:0017018 (19)
OG0004012,-4.36248890467798,-1.81068298333869,16,25,431,21,48,RBR-type E3 ubiquitin transferase,GO:0000151; GO:0000209; GO:0005737; GO:0006511; GO:0008270; GO:0016020; GO:0031624; GO:0032436; GO:0061630 (27),GO:0004842; GO:0008270; GO:0016020; GO:0016567; GO:0060255 (8)
OG0004013,-2.72914043971217,1.70874884611382,26,124,592,248,960,[histone H4]-N-methyl-L-lysine(20) N-methyltransferase,GO:0005634; GO:0005789; GO:0034772; GO:0140941 (26),GO:0005634; GO:0034772; GO:0140941 (10)
OG0004014,-1.90885178157008,3.2547171402575,23,55,43,111,636,NADPH oxidase, putative,GO:0005509; GO:0005886; GO:0006952; GO:0016174; GO:0016175; GO:0042554; GO:0043020 (24),GO:0005509; GO:0016020; GO:0016491 (20)
OG0004015,-4.48037354060328,-1.83227941507087,16,25,423,100,895,Transmembrane protein 184B,GO:0016020 (44),NA
OG0004016,3.00565614952827,2.35485198980584,8,35,94,251,1051,None,None,NA
OG0004017,3.65097697666967,-0.380700082719187,2,29,102,20,316,WD repeat domain 35,GO:0005929; GO:0060271 (44),NA
OG0004018,5.09542258671606,-5.57607624047981,5,140,217,98,1242,Growth hormone-regulated TBC protein, putative,GO:0005096; GO:0090630 (43),GO:0016020 (1)
OG0004019,-2.77164188929713,-0.0710072230695287,4,9,299,111,290,PEHE domain-containing protein,GO:0043984; GO:0072487 (44),NA
OG0004020,0.137391886032464,-1.12819931024299,6,174,356,7,1116,WD-repeat protein, putative,GO:0003682; GO:0006353; GO:0016905; GO:0048188 (44),NA
OG0004021,2.53493960789526,4.6362986851336,7,18,345,152,178,None,None,NA
OG0004022,-4.51320187159693,-1.80680987352119,16,25,662,320,2821,N-acetyl-D-glucosamine kinase,GO:0045127 (44),NA
OG0004023,-4.42921320506251,-1.76537463182197,16,25,423,100,895,Brca1-associated protein, putative,GO:0005737; GO:0007265; GO:0008270; GO:0016567; GO:0061630 (24),GO:0003676; GO:0008270 (20)
OG0004024,7.14096816471899,-2.10841462129341,24,51,53,167,96,Mitochondria-eating protein (Spermatogenesis-associated protein 18),GO:0005741; GO:0035694 (31),GO:0005741; GO:0035694; GO:0035695 (13)
OG0004025,-3.3291064889065,-2.39646598809944,4,9,35,297,2822,None,None,NA
OG0004026,-0.315573611938117,5.45769145971551,30,19,663,27,1218,None,None,NA
OG0004027,-4.33645168849146,-1.8624064635633,16,26,431,21,1227,Protoporphyrinogen oxidase,GO:0004729; GO:0005743; GO:0006782 (32),GO:0004729; GO:0006782 (12)
OG0004028,-4.7898785264126,0.212073295176168,16,9,360,124,50,None,None,NA
OG0004029,12.6215670912632,-4.00949880594001,31,292,636,605,2823,None,None,NA
OG0004030,2.49402948311651,-2.26116415971504,14,16,242,26,428,Prospero protein, putative,GO:0003677; GO:0005634; GO:0006355; GO:0007399; GO:0048468 (23),GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0007399; GO:0048468 (20)
OG0004031,-2.69489637919581,-2.29474064820991,4,9,513,20,2824,GTPase-activating protein-like protein,GO:0043087 (44),NA
OG0004032,0.212339004791619,-1.50861236566291,6,7,356,7,2825,Cytochrome P450, putative,GO:0005506; GO:0005789; GO:0008386; GO:0020037 (25),GO:0004497; GO:0005506; GO:0016705; GO:0020037 (19)
OG0004033,-4.42670933314478,-1.17495796197639,16,5,301,246,2826,None,None,NA
OG0004034,2.61058442882383,-2.30857440942512,29,89,115,49,397,SURF1-like protein,GO:0005743 (44),NA
OG0004035,7.32038196019018,5.61092689520135,73,128,664,37,1360,Ferrochelatase,GO:0004325; GO:0005743; GO:0006783 (16),GO:0004325; GO:0005739; GO:0005743; GO:0006783 (15)
OG0004036,-0.547597327911018,-4.7143785666822,10,9,183,49,2827,protein-serine/threonine phosphatase,GO:0008420 (33),GO:0008420; GO:0017018 (8)
OG0004042,-0.131528535567878,-4.98290559762702,10,82,170,171,512,Transmembrane protein 209,GO:0016020 (43),NA
OG0004043,-2.18991867610133,-1.09252259248481,30,161,164,393,677,None,None,NA
OG0004044,2.39079507283056,-2.6566393088697,6,28,115,25,2828,Fumarylacetoacetase,GO:0004334; GO:0006559; GO:0006572; GO:0046872; GO:1902000 (21),GO:0004334; GO:0006559; GO:0006572; GO:0046872 (18)
OG0004045,-5.09120813914454,0.767040996611257,43,9,205,69,398,Translation initiation factor 3 and TGF-beta interacting protein, putative,GO:0003743; GO:0004402 (28),GO:0001732; GO:0003743; GO:0005852; GO:0016282; GO:0033290 (15)
OG0004046,-0.500061908446906,-3.98055240625129,10,258,515,425,537,Cytochrome b-c1 complex subunit Rieske, mitochondrial,GO:0005743; GO:0008121; GO:0046872; GO:0051537; GO:0070469 (38),GO:0005739; GO:0008121; GO:0016020; GO:0046872; GO:0051537 (4)
OG0004047,-7.19787947245753,-2.13118788713203,62,107,608,158,146,Ribosomal protein S15-like protein,GO:0003735; GO:0005840; GO:0006412; GO:1990904 (43),NA
OG0004048,-0.425484338485358,-4.25162002557502,10,196,70,341,507,Mitochondrial carrier protein-like protein,GO:0016020 (43),NA
OG0004049,0.475439628876092,-1.71009871476875,6,83,126,448,543,None,None,NA
OG0004050,12.5002349226841,-3.37309715265022,3,93,120,33,43,Prefoldin subunit 3,GO:0005737; GO:0005844; GO:0006457; GO:0007017; GO:0007021; GO:0015631; GO:0016272 (25),GO:0006457; GO:0016012; GO:0016272; GO:0042383 (9)
OG0004051,-3.77994791575587,-3.80002662652717,48,118,482,321,1070,Zinc finger protein, putative,GO:0046872 (43),NA
OG0004052,-0.534222760879157,-5.36700269693122,10,134,362,376,5,40S ribosomal protein S12,GO:0003735; GO:0005840; GO:0006412; GO:1990904 (43),NA
OG0004053,-5.2532631547085,-2.93261143678413,49,168,537,130,211,dolichyl-phosphate beta-glucosyltransferase,GO:0004581; GO:0005789; GO:0006487 (27),GO:0004581; GO:0016020 (10)
OG0004054,-3.87105719157374,-3.33829328531013,40,26,532,78,393,Flavin-containing monooxygenase,GO:0003723; GO:0004499; GO:0050660; GO:0050661 (36),NA
OG0004055,-9.57075087138331,2.88418903833642,70,154,609,219,65,RRM domain-containing protein,GO:0003723; GO:0005634; GO:0031124 (43),NA
OG0004056,-7.90580526896631,-3.39532634729133,61,199,665,281,392,General transcription factor IIE (TFIIE) subunit, putative,GO:0000439; GO:0005675; GO:0006281; GO:0006289; GO:0006360; GO:0006366 (26),GO:0000439; GO:0006289; GO:0006351 (17)
OG0004057,-2.59096972056544,-1.82118532174812,30,9,404,21,680,ATPase ASNA1 homolog,GO:0005524; GO:0005783; GO:0016887; GO:0045048; GO:0046872 (43),NA
OG0004058,4.72920330456579,-5.75890991204963,5,175,403,59,724,None,None,NA
OG0004059,-4.84647528239405,0.233735530436178,60,9,560,266,516,Mediator of RNA polymerase II transcription subunit 21,GO:0003712; GO:0006357; GO:0016592 (24),GO:0016592 (19)
OG0004060,2.47422387293661,-0.853434414803843,30,24,468,378,2829,EF-hand domain-containing protein,GO:0005509 (43),NA
OG0004061,-2.5026265771023,3.49186256414666,23,212,666,339,455,transaldolase,GO:0004801; GO:0005975; GO:0006098 (25),GO:0004801; GO:0005737; GO:0005975; GO:0006098 (17)
OG0004062,-4.42324701853907,-3.77026102060066,40,26,531,80,14,Xylulose kinase,GO:0004856; GO:0005524; GO:0005997; GO:0042732 (35),GO:0005975; GO:0016301; GO:0016310 (8)
OG0004063,-1.42925898142969,-0.277357072770456,20,90,233,2,13,60S ribosomal protein L13,GO:0003735; GO:0005840; GO:0006412; GO:1990904 (43),NA
OG0004064,0.186648926056268,-1.2468709658979,6,174,356,7,361,UDP-glucuronate decarboxylase,GO:0033320; GO:0042732; GO:0048040; GO:0070403 (15),GO:0005737; GO:0033320; GO:0042732; GO:0048040; GO:0070403 (14)
OG0004065,-1.56433121272242,-1.95236417764411,4,85,202,179,548,EH domain-containing protein,None,NA
OG0004066,12.4430526106724,-3.67136594766365,3,93,120,33,774,Heat shock protein HSP70-12A-like,None,NA
OG0004067,-0.0225092560878974,-0.97492167466865,6,7,472,188,496,FAM192A/Fyv6 N-terminal domain-containing protein,GO:0005634 (43),NA
OG0004068,2.23230709723318,-1.40202090257392,6,10,323,159,2830,Ribosomal protein LP1-like protein,GO:0003735; GO:0006414; GO:0022626; GO:1990904 (42),GO:0005840; GO:1990904 (1)
OG0004069,0.471942743576409,-3.93174573892341,10,2,414,287,222,None,None,NA
OG0004070,-6.16388479777491,1.34499943143143,54,155,638,173,280,dimethylargininase,GO:0016403 (21),GO:0000052; GO:0006525; GO:0016403; GO:0016597; GO:0045429 (15)
OG0004071,12.5439914076694,-3.46878406518684,3,93,120,33,736,None,None,NA
OG0004072,-9.57306162425196,2.88467159754052,70,154,609,219,65,eIF-4F 25 kDa subunit,GO:0000340; GO:0003743; GO:0005737; GO:0008270; GO:0016787 (29),GO:0000340; GO:0003743; GO:0004672; GO:0005524; GO:0005737; GO:0006468 (8)
OG0004073,-5.5843350083462,1.22104215508713,26,124,602,20,579,Actin- protein 10 (Actin-related protein 10-like protein),None,NA
OG0004074,1.92221530369604,-1.74143430703864,6,219,528,159,2831,None,None,NA
OG0004075,-0.454807677947639,-5.13248035424934,10,71,500,505,878,Large ribosomal subunit protein uL3m (39S ribosomal protein L3, mitochondrial),GO:0003735; GO:0005762; GO:0006412 (27),GO:0003735; GO:0005840; GO:0006412; GO:1990904 (16)
OG0004076,-6.59178988047755,2.45169141775384,56,120,627,94,92,F-actin-capping protein subunit alpha,GO:0003779; GO:0008290; GO:0051016 (43),NA
OG0004077,-6.43220297404444,-1.49451229089485,36,75,293,21,1033,Arrestin: lateral eye-like protein,GO:0003735; GO:0005840; GO:0006412; GO:0007165; GO:1990904 (43),NA
OG0004078,6.43855532101476,-1.58561322206245,24,15,243,55,1092,aminoacyl-tRNA hydrolase,GO:0004045; GO:0005739; GO:0005829 (35),GO:0004045 (5)
OG0004079,-3.53818193980372,3.70862677580132,17,119,428,105,1174,Deoxyhypusine synthase-like protein (Putative deoxyhypusine synthase),GO:0008612 (43),NA
OG0004080,-3.03513447352564,-4.07208415979133,42,162,340,384,922,Leishmanolysin-like peptidase,GO:0004222; GO:0006508; GO:0007155; GO:0016020; GO:0046872 (43),NA
OG0004081,-3.65017382212794,-2.97641775125251,30,19,214,53,904,Cytochrome c oxidase assembly protein COX15,GO:0006784; GO:0016020; GO:0016653 (43),NA
OG0004082,4.74781068257177,-5.75448438638435,5,175,162,59,709,UBX domain-containing protein 7-like protein,None,NA
OG0004083,-4.27114597865259,0.642441182196279,45,222,464,542,793,F-box and WD domain protein, putative,GO:0000398; GO:0016905; GO:0017070; GO:0030621; GO:0046540 (43),NA
OG0004084,-2.91152969905054,-4.35175487512336,42,216,451,226,336,Telomere length regulation protein conserved domain-containing protein,GO:0016020 (43),NA
OG0004085,-5.18752447672999,3.69488933569207,14,228,520,539,653,MADS-box domain-containing protein,GO:0000978; GO:0000981; GO:0005634; GO:0045944; GO:0046983 (22),GO:0000981; GO:0000987; GO:0005634; GO:0045944; GO:0046983 (12)
OG0004086,0.451661905563714,-1.79156944268928,6,83,126,11,1228,None,None,NA
OG0004087,2.30709006480062,0.273087470591207,2,53,62,42,2832,None,None,NA
OG0004088,-0.947658696853278,0.417302279532095,20,90,152,20,312,Transcription factor Sp9-like,None,NA
OG0004089,-6.15502802439844,1.39860686546578,54,155,642,173,209,Protein FAM50 homolog,GO:0005634 (42),GO:0005634; GO:0016020 (1)
OG0004090,-6.6625763566128,2.29954245573296,56,120,607,87,1229,Polyadenylate-binding protein 2-like protein,GO:0003723 (43),NA
OG0004091,6.55827077320898,-1.10188743585334,24,15,243,55,134,HEAT repeat-containing protein 6,None,NA
OG0004092,-4.33793655940211,-4.17237827295051,48,9,287,295,363,Proline-rich protein PRCC,None,NA
OG0004093,-2.38064447947657,-0.0299576234220067,4,55,455,111,268,Dihydroorotate dehydrogenase (quinone), mitochondrial (DHOdehase),GO:0004152; GO:0005743; GO:0006207; GO:0009220; GO:0044205; GO:0106430 (19),GO:0005743; GO:0006207; GO:0044205; GO:0106430 (18)
OG0004094,0.354913076675774,1.16169571018233,21,183,297,334,675,None,None,NA
OG0004096,4.48086222103918,-5.15657922738777,5,81,36,31,57,3-oxoacyl-[acyl-carrier-protein] synthase,GO:0004315; GO:0005739; GO:0006633 (22),GO:0004315; GO:0006633 (20)
OG0004097,-5.29329744883692,0.403225033342977,16,9,360,124,211,proteasome endopeptidase complex,GO:0004175; GO:0004298; GO:0005634; GO:0010498; GO:0019774 (27),GO:0004298; GO:0005634; GO:0005737; GO:0005839; GO:0051603 (12)
OG0004098,-3.87186638423121,4.58820155149712,55,189,422,386,910,Large ribosomal subunit protein bL17m (39S ribosomal protein L17, mitochondrial),GO:0003735; GO:0005762; GO:0006412 (32),GO:0003735; GO:0005840; GO:0006412; GO:1990904 (11)
OG0004099,12.5993178694614,-3.44056674951301,3,93,120,33,43,RNA polymerase II subunit A C-terminal domain phosphatase SSU72 (CTD phosphatase SSU72),GO:0005847; GO:0006369; GO:0006378; GO:0008420; GO:0017018 (26),GO:0005634; GO:0006397; GO:0017018 (8)
OG0004100,12.4851020186313,-3.46022483819709,3,93,120,33,43,Isovaleryl-CoA dehydrogenase, mitochondrial,GO:0004085; GO:0005739; GO:0006552; GO:0008470; GO:0050660 (25),GO:0004085; GO:0006552; GO:0008470; GO:0050660 (18)
OG0004101,-0.343639054977058,-0.508614869057993,6,74,316,534,952,Mediator of RNA polymerase II transcription subunit 26 (Cofactor required for Sp1 transcriptional activation subunit 7) (Mediator complex subunit 26),GO:0003712; GO:0006357; GO:0010628; GO:0016592; GO:0070847 (29),GO:0006357; GO:0016592 (13)
OG0004102,0.748392662323357,-4.21158000940071,10,2,488,326,375,Integrator complex subunit 12,GO:0032039; GO:0034472; GO:0046872 (31),GO:0005634; GO:0046872 (12)
OG0004103,2.69162910274351,-2.73651644700752,6,36,372,57,2833,Upstream stimulatory factor 2, usf2, putative,GO:0000978; GO:0000981; GO:0006357; GO:0032440; GO:0046983 (30),GO:0046983 (13)
OG0004104,0.368094524658563,-1.2440051745771,6,174,356,7,361,Polymerase delta-interacting protein 2-like protein,GO:0003677 (43),NA
OG0004105,2.91049422166431,-2.80254384988532,6,36,372,57,708,Charged multivesicular body protein 4b (Charged multivesicular body protein 4b-like protein),GO:0007034 (43),NA
OG0004106,-6.33749357768214,-1.73311159127937,36,75,212,21,470,tRNA (guanine(10)-N2)-methyltransferase homolog (tRNA guanosine-2'-O-methyltransferase TRM11 homolog),GO:0001510; GO:0003676; GO:0008168; GO:0034470 (42),GO:0001510; GO:0003676; GO:0006480; GO:0008168; GO:0034470 (1)
OG0004107,-1.1925417573086,-1.16856953614936,24,15,74,20,204,WASP homolog-associated protein with actin,None,NA
OG0004108,-2.65433279582178,-1.14642235749946,30,24,96,535,431,TraB domain-containing protein-like protein,None,NA
OG0004109,-4.71793333598292,-0.344093651711802,58,9,467,501,454,TBC1 domain family member 23,GO:0005794; GO:0005829; GO:0042147 (43),NA
OG0004110,-2.09132114955103,-1.50877091401801,30,19,620,27,184,Translocon-associated protein subunit alpha (Signal sequence receptor subunit alpha),GO:0005789 (43),NA
OG0004111,-7.41251913615381,0.743397741377493,25,92,98,40,414,Proliferating cell nuclear antigen,GO:0003677; GO:0006272; GO:0006275; GO:0006298; GO:0019985; GO:0030337; GO:0043626 (24),GO:0003677; GO:0005634; GO:0006260; GO:0006275; GO:0030337 (19)
OG0004112,-6.53681437083399,2.08674123770012,56,9,607,20,1229,Cytochrome c1,GO:0005743; GO:0009055; GO:0020037; GO:0046872 (41),GO:0005750; GO:0006122; GO:0009055; GO:0020037; GO:0046872 (1)
OG0004113,4.61861928395117,-5.79320690149055,5,175,162,59,709,Lectin, putative,GO:0000139; GO:0005537; GO:0005789; GO:0005793; GO:0006888; GO:0030134 (30),GO:0016020 (13)
OG0004114,0.278878053940179,-4.40760776513801,10,82,139,49,75,FAD-binding domain-containing protein,GO:0006744; GO:0016020; GO:0016709; GO:0071949 (29),GO:0006744; GO:0016709; GO:0071949 (13)
OG0004115,0.314239820755364,-4.39925786966072,10,82,343,139,353,Selenoprotein O,GO:0005524; GO:0016779; GO:0046872 (42),GO:0000179; GO:0003723; GO:0005524; GO:0016779; GO:0046872 (1)
OG0004116,-4.56788555689966,0.988997741401335,33,101,205,20,1010,Large ribosomal subunit protein uL6 (60S ribosomal protein L9),GO:0002181; GO:0003735; GO:0019843; GO:0022625 (25),GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:1990904 (18)
OG0004117,-5.20286718913233,-0.689212412774424,16,114,543,24,230,None,None,NA
OG0004118,-1.50250212260401,1.93585166221871,26,37,134,20,1292,Transcription initiation factor IID subunit-like protein,GO:0003743; GO:0005634; GO:0006366; GO:0046982 (30),GO:0005634; GO:0006366; GO:0046982 (13)
OG0004119,-0.717013278686164,-4.15474721902595,10,82,180,45,1277,Failed axon connections, putative,GO:0005737 (43),NA
OG0004120,-7.16549364634669,1.63136008268609,59,80,471,87,209,None,None,NA
OG0004121,4.73310001782263,-5.69972965234504,5,175,162,59,709,Conserved oligomeric Golgi complex subunit 7 (Component of oligomeric Golgi complex 7),GO:0000139; GO:0006886; GO:0006890; GO:0007030; GO:0017119 (35),GO:0000139; GO:0006886; GO:0017119 (8)
OG0004122,-2.12384382792628,-0.149488062798838,4,85,280,179,1103,Translocon-associated protein subunit beta (TRAP-beta) (Signal sequence receptor subunit beta),GO:0005789 (43),NA
OG0004123,5.46369846752966,-1.74261614793525,15,16,277,155,655,Conserved oligomeric Golgi complex subunit 4 (Component of oligomeric Golgi complex 4),GO:0006890; GO:0007030; GO:0015031; GO:0016020; GO:0017119; GO:0048213 (30),GO:0005794; GO:0015031; GO:0016020 (9)
OG0004124,-5.1628729493252,-0.757433624207834,16,114,543,24,230,GTP-binding protein SAR1b (Vesicle coat complex COPII, GTPase subunit SAR1, putative),GO:0003924; GO:0005525; GO:0005783; GO:0005794; GO:0006886; GO:0016192 (24),GO:0003400; GO:0003924; GO:0005525; GO:0005794; GO:0006886; GO:0006888; GO:0016050; GO:0030127; GO:0061024; GO:0070863; GO:0070971 (19)
OG0004125,5.46377452305639,-1.41416141504035,15,51,41,92,945,None,None,NA
OG0004126,-3.12924925395167,-2.8982758235334,30,118,214,27,271,Grpe protein, putative,GO:0000774; GO:0001405; GO:0004750; GO:0006457; GO:0030150; GO:0042803; GO:0051082; GO:0051087 (25),GO:0000774; GO:0005759; GO:0006457; GO:0042803; GO:0051087 (17)
OG0004127,2.7300662010082,2.59812894350304,8,58,667,223,2834,None,None,NA
OG0004128,-4.44473187037623,1.57752987629189,33,101,661,14,154,Obg-like ATPase 1,GO:0005524; GO:0005525; GO:0005737; GO:0016887; GO:0043023 (39),GO:0005524; GO:0005525; GO:0016887 (4)
OG0004129,-4.42719618388331,-3.78037330621467,40,26,590,80,14,Inositol-tetrakisphosphate 1-kinase,GO:0000287; GO:0005524; GO:0016310; GO:0032957; GO:0047325; GO:0052725; GO:0052726 (43),NA
OG0004130,-4.13424173899805,-3.41025564187751,4,26,289,60,1276,Transcription initiation protein SPT3 homolog,GO:0005634; GO:0006366; GO:0046982 (43),NA
OG0004131,0.811789831436517,-4.17260095590339,10,2,488,326,375,Pyridoxal-dependent decarboxylase,GO:0016830; GO:0019752; GO:0030170 (43),NA
OG0004132,-3.00978676386988,-3.91576740258918,42,162,340,384,922,Small ribosomal subunit protein uS17 (40S ribosomal protein S11),GO:0003735; GO:0005840; GO:0006412; GO:1990904 (43),NA
